OG0000126 	 2 	 1 	 Sens_input_vision
OG0000169 	 2 	 1 	 Sens_input_vision
OG0000279 	 2 	 1 	 Sens_input_vision
OG0000436 	 1 	 1 	 Sens_input_vision
OG0000478 	 1 	 3 	 Sens_input_vision
OG0000589 	 3 	 4 	 Sens_input_vision
OG0000641 	 1 	 2 	 Sens_input_vision
OG0000646 	 2 	 2 	 Sens_input_vision
OG0000737 	 1 	 1 	 Sens_input_vision
OG0000748 	 1 	 2 	 Sens_input_vision
OG0000752 	 1 	 1 	 Sens_input_vision
OG0000763 	 2 	 1 	 Sens_input_vision
OG0000872 	 2 	 2 	 Sens_input_vision
OG0000928 	 2 	 3 	 Sens_input_vision
OG0001163 	 1 	 1 	 Sens_input_vision
OG0001167 	 1 	 1 	 Sens_input_vision
OG0001206 	 2 	 2 	 Sens_input_vision
OG0001286 	 2 	 1 	 Sens_input_vision
OG0001447 	 1 	 1 	 Sens_input_vision
OG0001494 	 2 	 1 	 Sens_input_vision
OG0001695 	 1 	 2 	 Sens_input_vision
OG0001752 	 1 	 1 	 Sens_input_vision
OG0001868 	 1 	 1 	 Sens_input_vision
OG0001963 	 1 	 2 	 Sens_input_vision
OG0001967 	 2 	 2 	 Sens_input_vision
OG0002152 	 2 	 2 	 Sens_input_vision
OG0002331 	 2 	 2 	 Sens_input_vision
OG0002382 	 1 	 1 	 Sens_input_vision
OG0002513 	 1 	 1 	 Sens_input_vision
OG0002580 	 1 	 1 	 Sens_input_vision
OG0002752 	 2 	 1 	 Sens_input_vision
OG0002775 	 1 	 1 	 Sens_input_vision
OG0002788 	 1 	 1 	 Sens_input_vision
OG0002800 	 1 	 1 	 Sens_input_vision
OG0002905 	 1 	 2 	 Sens_input_vision
OG0002929 	 1 	 1 	 Sens_input_vision
OG0002983 	 1 	 1 	 Sens_input_vision
OG0003039 	 1 	 1 	 Sens_input_vision
OG0003078 	 1 	 1 	 Sens_input_vision
OG0003247 	 1 	 2 	 Sens_input_vision
OG0003288 	 1 	 1 	 Sens_input_vision
OG0003382 	 1 	 1 	 Sens_input_vision
OG0003687 	 1 	 1 	 Sens_input_vision
OG0003786 	 1 	 2 	 Sens_input_vision
OG0003788 	 1 	 1 	 Sens_input_vision
OG0004291 	 1 	 1 	 Sens_input_vision
OG0004558 	 1 	 1 	 Sens_input_vision
OG0004853 	 1 	 1 	 Sens_input_vision
OG0005164 	 1 	 2 	 Sens_input_vision
OG0005186 	 1 	 1 	 Sens_input_vision
OG0005285 	 1 	 1 	 Sens_input_vision
OG0005352 	 1 	 1 	 Sens_input_vision
OG0005353 	 1 	 2 	 Sens_input_vision
OG0005370 	 1 	 1 	 Sens_input_vision
OG0005547 	 2 	 1 	 Sens_input_vision
OG0005620 	 1 	 1 	 Sens_input_vision
OG0005831 	 1 	 1 	 Sens_input_vision
OG0005999 	 1 	 1 	 Sens_input_vision
OG0006024 	 1 	 1 	 Sens_input_vision
OG0006025 	 1 	 1 	 Sens_input_vision
OG0006393 	 1 	 1 	 Sens_input_vision
OG0006394 	 1 	 1 	 Sens_input_vision
OG0006439 	 1 	 1 	 Sens_input_vision
OG0006513 	 1 	 1 	 Sens_input_vision
OG0006548 	 1 	 1 	 Sens_input_vision
OG0006625 	 1 	 1 	 Sens_input_vision
OG0006753 	 1 	 1 	 Sens_input_vision
OG0006846 	 1 	 1 	 Sens_input_vision
OG0006907 	 1 	 1 	 Sens_input_vision
OG0006924 	 1 	 1 	 Sens_input_vision
OG0007144 	 1 	 1 	 Sens_input_vision
OG0007174 	 1 	 1 	 Sens_input_vision
OG0007183 	 1 	 1 	 Sens_input_vision
OG0007723 	 1 	 1 	 Sens_input_vision
OG0007866 	 1 	 1 	 Sens_input_vision
OG0008094 	 1 	 1 	 Sens_input_vision
OG0008167 	 1 	 1 	 Sens_input_vision
OG0008505 	 1 	 1 	 Sens_input_vision
OG0008618 	 1 	 1 	 Sens_input_vision
OG0008788 	 1 	 1 	 Sens_input_vision
OG0009202 	 1 	 1 	 Sens_input_vision
OG0009494 	 2 	 1 	 Sens_input_vision
OG0010144 	 1 	 1 	 Sens_input_vision
OG0010325 	 1 	 1 	 Sens_input_vision
OG0010678 	 1 	 1 	 Sens_input_vision
OG0011059 	 1 	 1 	 Sens_input_vision
